Agency_Text,Sex_Code_Text,Ethnic_Code_Text,ScaleSet_ID,ScaleSet,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,RecSupervisionLevelText,Scale_ID,DisplayText,RawScore,DecileScore,ScoreText,AssessmentType
Probation,Female,Caucasian,22,Risk and Prescreen,English,Other,Probation,Divorced,1,Low,7,Risk of Violence,1,1,Low,New
PRETRIAL,Female,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,18,Risk of Failure to Appear,15,1,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,8,Risk of Recidivism,4,9,High,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,18,Risk of Failure to Appear,17,1,Low,New
Probation,Male,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,2,Medium,8,Risk of Recidivism,4,6,Medium,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,3,Medium with Override Consideration,8,Risk of Recidivism,3,5,Medium,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,3,2,Low,New
PRETRIAL,Female,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,8,Risk of Recidivism,3,6,Medium,New
PRETRIAL,Female,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,18,Risk of Failure to Appear,15,1,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,1,Low,New
PRETRIAL,Female,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,18,Risk of Failure to Appear,19,2,Low,New
PRETRIAL,Female,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,2,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,2,6,Medium,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,3,3,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,2,Medium,7,Risk of Violence,1,1,Low,New
PRETRIAL,Female,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,18,Risk of Failure to Appear,20,3,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,5,Medium,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,5,Medium,New
Probation,Female,African-American,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,18,Risk of Failure to Appear,15,1,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,0,1,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,3,2,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,7,Risk of Violence,2,6,Medium,Copy
Probation,Male,Caucasian,17,All Scales,English,Conditional Release,Probation,Single,1,Low,7,Risk of Violence,1,2,Low,New
Probation,Female,Hispanic,22,Risk and Prescreen,English,Other,Probation,Separated,1,Low,7,Risk of Violence,1,2,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,8,Risk of Recidivism,4,7,Medium,Copy
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,3,1,Low,New
Probation,Female,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,2,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,2,1,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Widowed,1,Low,18,Risk of Failure to Appear,16,1,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,8,Risk of Recidivism,3,4,Low,New
Probation,Male,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,8,Risk of Recidivism,4,7,Medium,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,2,6,Medium,New
Probation,Female,Caucasian,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,0,1,Low,New
Probation,Female,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,8,Risk of Recidivism,3,3,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,3,4,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,8,Risk of Recidivism,2,1,Low,New
PRETRIAL,Male,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,8,Risk of Recidivism,1,1,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,2,6,Medium,New
Probation,Male,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Low,7,Risk of Violence,0,1,Low,New
PRETRIAL,Male,Hispanic,17,All Scales,English,Pretrial,Jail Inmate,Married,2,Medium,7,Risk of Violence,2,6,Medium,New
Probation,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,8,Risk of Recidivism,4,10,High,New
Probation,Female,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,8,Risk of Recidivism,2,1,Low,New
Probation,Female,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,8,Risk of Recidivism,2,1,Low,New
PRETRIAL,Female,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,2,5,Medium,Copy
PRETRIAL,Male,Other,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,1,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,18,Risk of Failure to Appear,25,6,Medium,New
Probation,Female,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,2,Medium,18,Risk of Failure to Appear,20,3,Low,New
PRETRIAL,Female,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,18,Risk of Failure to Appear,15,1,Low,New
PRETRIAL,Female,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,2,Medium,18,Risk of Failure to Appear,32,9,High,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Low,8,Risk of Recidivism,2,1,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,8,Risk of Recidivism,4,9,High,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,3,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,8,Risk of Recidivism,4,8,High,New
PRETRIAL,Female,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,18,Risk of Failure to Appear,15,1,Low,New
Probation,Female,Hispanic,22,Risk and Prescreen,English,Other,Probation,Separated,1,Low,8,Risk of Recidivism,2,1,Low,New
PRETRIAL,Female,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,3,5,Medium,New
PRETRIAL,Female,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,8,Risk of Recidivism,2,1,Low,New
Probation,Male,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,8,Risk of Recidivism,3,5,Medium,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,1,1,Low,New
PRETRIAL,Male,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,18,Risk of Failure to Appear,19,2,Low,New
Probation,Female,Hispanic,22,Risk and Prescreen,English,Other,Probation,Divorced,1,Low,18,Risk of Failure to Appear,15,1,Low,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,0,1,Low,New
PRETRIAL,Male,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,2,3,Low,New
Probation,Female,African-American,22,Risk and Prescreen,English,Other,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,3,7,Medium,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,8,Risk of Recidivism,4,10,High,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,2,Low,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,3,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,18,Risk of Failure to Appear,20,3,Low,New
Probation,Female,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,8,Risk of Recidivism,3,6,Medium,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,2,1,Low,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,2,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,3,3,Low,New
PRETRIAL,Female,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,2,4,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,3,5,Medium,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,18,Risk of Failure to Appear,18,2,Low,New
Probation,Female,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,2,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,18,Risk of Failure to Appear,17,1,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,2,Medium,8,Risk of Recidivism,4,6,Medium,New
PRETRIAL,Male,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,18,Risk of Failure to Appear,15,1,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,8,Risk of Recidivism,5,10,High,Copy
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,3,8,High,Copy
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,7,Risk of Violence,3,7,Medium,New
PRETRIAL,Female,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,18,Risk of Failure to Appear,32,9,High,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,1,Low,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,18,Risk of Failure to Appear,32,9,High,New
Probation,Male,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,2,Low,New
Probation,Male,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,2,4,Low,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,1,Low,New
Probation,Male,Hispanic,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,8,Risk of Recidivism,3,3,Low,New
Probation,Male,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,4,High,7,Risk of Violence,3,8,High,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,18,Risk of Failure to Appear,18,2,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,1,2,Low,Copy
PRETRIAL,Female,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,0,1,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,2,Medium,8,Risk of Recidivism,4,7,Medium,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,2,Low,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,8,Risk of Recidivism,3,2,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,2,Low,New
PRETRIAL,Male,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,2,1,Low,New
Probation,Male,African-American,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,18,Risk of Failure to Appear,21,3,Low,New
PRETRIAL,Male,Caucasian,17,All Scales,English,Other,Probation,Single,3,Medium with Override Consideration,18,Risk of Failure to Appear,32,8,High,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,1,2,Low,New
PRETRIAL,Female,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,3,7,Medium,New
Probation,Male,Caucasian,17,All Scales,English,Post Sentence,Probation,Single,1,Low,8,Risk of Recidivism,3,4,Low,New
PRETRIAL,Female,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,8,Risk of Recidivism,2,2,Low,New
PRETRIAL,Male,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,8,Risk of Recidivism,3,3,Low,New
Probation,Male,Oriental,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,18,Risk of Failure to Appear,18,2,Low,New
Probation,Male,African-American,22,Risk and Prescreen,English,Other,Probation,Separated,1,Low,18,Risk of Failure to Appear,19,2,Low,New
PRETRIAL,Female,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Widowed,1,Low,7,Risk of Violence,1,1,Low,New
Probation,Male,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,1,2,Low,New
Probation,Male,Hispanic,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,8,Risk of Recidivism,3,2,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,18,Risk of Failure to Appear,18,2,Low,Copy
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,3,3,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,18,Risk of Failure to Appear,16,1,Low,New
PRETRIAL,Female,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Low,7,Risk of Violence,1,1,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,3,10,High,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,18,Risk of Failure to Appear,15,1,Low,Copy
DRRD,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,8,Risk of Recidivism,4,9,High,Copy
Probation,Male,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,1,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,1,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,1,Low,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,18,Risk of Failure to Appear,15,1,Low,Copy
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,8,Risk of Recidivism,3,2,Low,New
DRRD,Female,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,18,Risk of Failure to Appear,29,8,High,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,8,Risk of Recidivism,4,9,High,New
Probation,Male,Asian,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,0,1,Low,New
PRETRIAL,Male,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,8,Risk of Recidivism,4,6,Medium,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,18,Risk of Failure to Appear,24,5,Medium,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,8,Risk of Recidivism,4,8,High,New
PRETRIAL,Male,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Significant Other,1,Low,7,Risk of Violence,2,4,Low,New
PRETRIAL,Male,African-American,17,All Scales,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,5,Medium,Copy
PRETRIAL,Male,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,8,Risk of Recidivism,5,10,High,New
Probation,Female,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,8,Risk of Recidivism,3,4,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,0,1,Low,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,7,Risk of Violence,2,4,Low,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,2,Low,New
PRETRIAL,Female,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,8,Risk of Recidivism,3,4,Low,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,0,1,Low,New
PRETRIAL,Female,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,4,High,18,Risk of Failure to Appear,19,2,Low,New
Probation,Male,Other,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,8,Risk of Recidivism,3,2,Low,New
Probation,Male,Hispanic,22,Risk and Prescreen,English,Other,Probation,Divorced,1,Low,8,Risk of Recidivism,3,5,Medium,New
Probation,Male,Asian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,8,Risk of Recidivism,4,7,Medium,New
PRETRIAL,Male,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,8,Risk of Recidivism,2,1,Low,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,1,Low,New
Probation,Male,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,1,1,Low,New
