Gender,State,MaritalStatus,HasChild,Salary,Rate,SingleExemp,MarriedExemp,ChildExemp
F,VT,M,N,28,22.0,0,6600,0
M,PR,M,N,20,0.0,0,0,0
F,CA,S,N,5,12.0,87,0,0
M,NJ,M,N,3,7.0,0,2000,0
F,AR,S,N,18,37.0,20,0,0
F,OR,M,Y,2,42.0,0,318,159
F,MI,S,N,18,20.0,3100,0,0
F,MS,S,N,7,26.0,6000,0,0
M,NC,S,N,3,32.0,3300,0,0
F,MA,M,Y,49,28.0,0,7150,1000
F,IA,S,N,18,32.0,40,0,0
M,NC,M,Y,27,37.0,0,6600,3300
M,UT,S,N,25,37.0,2475,0,0
F,VT,M,Y,13,19.0,0,6600,3300
F,MT,M,N,36,37.0,0,3800,0
F,NC,M,N,4,32.0,0,6600,0
M,KS,M,N,11,28.0,0,4500,0
F,MN,M,N,44,42.0,0,6600,0
F,PR,M,Y,40,0.0,0,0,0
F,ND,S,Y,9,11.0,3300,0,3300
F,HI,M,N,26,44.0,0,2080,0
F,WI,M,N,22,28.0,0,1400,0
M,OK,M,Y,4,31.0,0,2000,1000
M,NM,S,Y,26,28.0,3300,0,3300
F,DE,S,Y,20,25.0,110,0,110
F,MS,S,Y,9,26.0,6000,0,1500
M,NE,S,Y,9,30.0,103,0,103
M,NH,S,Y,31,0.0,0,0,0
M,CA,M,N,28,49.0,0,174,0
M,PA,S,N,4,16.0,0,0,0
F,VA,S,Y,44,30.0,900,0,900
F,MT,S,N,25,37.0,1900,0,0
F,ND,S,Y,42,14.0,3300,0,3300
F,NC,M,N,18,34.0,0,6600,0
F,SC,S,Y,42,37.0,3300,0,3300
M,OR,S,N,12,48.0,159,0,0
F,NJ,S,Y,26,10.0,1000,0,1500
M,VT,M,Y,0,19.0,0,6600,3300
M,WA,M,Y,3,0.0,0,0,0
M,MI,S,Y,28,20.0,3100,0,3100
F,KS,S,N,45,34.0,2250,0,0
M,WA,S,N,37,0.0,0,0,0
F,HI,S,Y,41,44.0,1040,0,1040
F,WY,M,N,19,0.0,0,0,0
F,TX,S,N,44,0.0,0,0,0
M,GA,S,N,44,32.0,2700,0,0
M,ID,S,Y,7,29.0,3300,0,3300
F,VT,S,N,39,24.0,3300,0,0
M,DE,M,Y,4,13.0,0,220,110
M,WY,S,N,12,0.0,0,0,0
F,MD,M,Y,8,25.0,0,4800,2400
M,MA,M,N,48,28.0,0,7150,0
F,ME,S,Y,34,45.0,2850,0,2850
M,TN,S,Y,47,0.0,0,0,0
M,WI,S,N,19,27.0,700,0,0
M,OR,S,Y,30,48.0,159,0,159
F,VT,M,Y,13,19.0,0,6600,3300
M,DE,S,Y,30,31.0,110,0,110
F,WI,S,N,36,30.0,700,0,0
M,AZ,M,Y,28,19.0,0,4200,2300
F,MT,M,N,1,10.0,0,3800,0
M,NE,M,N,17,36.0,0,206,0
F,MD,S,Y,42,25.0,2400,0,2400
M,OR,M,Y,42,48.0,0,318,159
F,TN,M,N,41,0.0,0,0,0
F,OR,S,Y,10,48.0,159,0,159
M,CA,M,N,38,49.0,0,174,0
M,MD,S,Y,36,25.0,2400,0,2400
M,MT,M,Y,44,37.0,0,3800,1900
F,IL,M,Y,6,16.0,0,4000,2000
F,WI,S,Y,43,31.0,700,0,400
F,AL,S,N,41,26.0,1500,0,0
F,DC,M,N,45,48.0,0,2740,0
F,KS,M,Y,27,34.0,0,4500,2250
M,DE,S,Y,24,28.0,110,0,110
F,WA,M,Y,31,0.0,0,0,0
M,NE,S,N,7,26.0,103,0,0
F,AZ,S,Y,41,21.0,2100,0,2300
M,CA,S,Y,8,20.0,87,0,272
M,GA,M,Y,38,32.0,0,5400,3000
F,VA,S,N,46,30.0,900,0,0
F,WY,S,N,34,0.0,0,0,0
F,AR,M,N,1,5.0,0,40,0
M,ND,S,Y,8,11.0,3300,0,3300
F,TN,M,N,18,0.0,0,0,0
F,WA,S,Y,28,0.0,0,0,0
F,NY,S,N,29,23.0,0,0,0
M,CO,M,Y,18,24.0,0,0,0
F,FL,M,N,33,0.0,0,0,0
F,VA,M,N,29,30.0,0,1800,0
M,NM,S,N,32,28.0,3300,0,0
F,AR,S,Y,1,6.0,20,0,20
M,MS,M,Y,24,26.0,0,12000,1500
F,OH,S,N,46,19.0,1300,0,0
M,OK,M,Y,46,33.0,0,2000,1000
F,CA,M,N,35,49.0,0,174,0
M,CO,M,N,21,24.0,0,0,0
M,OR,S,N,43,48.0,159,0,0
M,FL,S,Y,6,0.0,0,0,0
M,WI,M,N,41,31.0,0,1400,0
M,MN,S,N,30,40.0,3300,0,0
F,TN,M,Y,42,0.0,0,0,0
M,KS,M,N,6,18.0,0,4500,0
M,SD,S,N,36,0.0,0,0,0
M,NV,S,N,11,0.0,0,0,0
F,IL,S,N,34,16.0,2000,0,0
M,DC,M,Y,27,48.0,0,2740,1370
F,WI,M,Y,41,31.0,0,1400,400
M,CO,S,Y,3,24.0,0,0,0
F,NE,S,N,35,36.0,103,0,0
M,VA,S,Y,31,30.0,900,0,900
M,SC,S,Y,34,37.0,3300,0,3300
F,AL,M,Y,26,26.0,0,3000,300
M,UT,S,N,41,37.0,2475,0,0
F,OK,S,Y,11,33.0,1000,0,1000
F,PA,M,Y,0,16.0,0,0,0
M,NE,M,N,0,13.0,0,206,0
F,ND,M,N,26,12.0,0,6600,0
M,NH,S,Y,47,0.0,0,0,0
M,SD,S,N,47,0.0,0,0,0
M,VA,M,N,40,30.0,0,1800,0
M,PR,S,N,41,0.0,0,0,0
F,MN,S,N,1,28.0,3300,0,0
F,AL,M,N,3,26.0,0,3000,0
M,SC,S,Y,36,37.0,3300,0,3300
M,MD,M,Y,4,25.0,0,4800,2400
M,OK,M,N,48,33.0,0,2000,0
F,NJ,S,N,29,10.0,1000,0,0
F,WY,M,N,10,0.0,0,0,0
M,NE,S,N,41,36.0,103,0,0
M,MT,S,N,34,37.0,1900,0,0
M,CA,S,N,18,43.0,87,0,0
M,CT,M,Y,8,26.0,0,24500,0
M,NC,S,Y,21,35.0,3300,0,3300
M,UT,M,N,20,37.0,0,4950,0
F,NJ,S,Y,28,10.0,1000,0,1500
M,GA,M,N,22,32.0,0,5400,0
F,IN,M,Y,3,18.0,0,2000,1000
F,LA,M,Y,25,32.0,0,9000,1000
M,HI,M,Y,38,44.0,0,2080,1040
F,OK,M,Y,5,33.0,0,2000,1000
F,SC,S,Y,47,37.0,3300,0,3300
M,OH,M,N,48,20.0,0,2600,0
M,AR,M,Y,9,25.0,0,40,20
M,GA,S,Y,41,32.0,2700,0,3000
M,WY,S,Y,19,0.0,0,0,0
M,OR,M,N,23,48.0,0,318,0
F,OK,M,Y,10,33.0,0,2000,1000
M,AZ,S,Y,43,21.0,2100,0,2300
M,HI,S,N,15,35.0,1040,0,0
M,MA,M,N,32,28.0,0,7150,0
M,IL,S,Y,45,16.0,2000,0,2000
F,MD,S,Y,16,25.0,2400,0,2400
F,SD,M,Y,29,0.0,0,0,0
F,VA,M,Y,2,13.0,0,1800,900
M,ND,M,N,18,11.0,0,6600,0
F,OR,S,N,3,48.0,159,0,0
F,ND,M,Y,25,12.0,0,6600,3300
M,IA,M,Y,25,42.0,0,80,40
F,VT,S,N,18,20.0,3300,0,0
F,GA,S,N,8,32.0,2700,0,0
F,CT,M,N,4,16.0,0,24500,0
F,WV,S,Y,9,19.0,2000,0,2000
F,IA,S,N,21,36.0,40,0,0
M,HI,M,Y,5,16.0,0,2080,1040
M,VT,M,Y,31,23.0,0,6600,3300
M,VA,M,N,36,30.0,0,1800,0
F,MT,M,N,0,5.0,0,3800,0
F,MT,S,N,13,37.0,1900,0,0
F,MA,M,N,24,28.0,0,7150,0
F,DE,S,Y,1,11.0,110,0,110
M,WA,M,N,40,0.0,0,0,0
M,TN,M,N,46,0.0,0,0,0
M,KS,S,N,1,18.0,2250,0,0
F,MS,M,Y,15,26.0,0,12000,1500
F,MA,S,Y,16,28.0,3575,0,1000
F,MD,M,Y,31,25.0,0,4800,2400
F,PA,S,N,42,16.0,0,0,0
F,SC,M,N,21,37.0,0,6600,0
F,PR,M,Y,33,0.0,0,0,0
M,AZ,S,Y,25,18.0,2100,0,2300
F,SD,M,Y,37,0.0,0,0,0
F,PA,M,N,31,16.0,0,0,0
M,DC,S,N,5,26.0,1370,0,0
M,MT,S,N,27,37.0,1900,0,0
M,ME,M,N,21,45.0,0,5700,0
M,CO,S,N,28,24.0,0,0,0
F,AZ,M,N,41,21.0,0,4200,0
F,AZ,M,Y,5,15.0,0,4200,2300
F,NV,S,Y,38,0.0,0,0,0
F,NV,S,Y,45,0.0,0,0,0
F,WA,S,Y,6,0.0,0,0,0
M,TX,S,Y,46,0.0,0,0,0
M,LA,M,Y,39,32.0,0,9000,1000
F,NE,M,Y,17,36.0,0,206,103
M,ID,M,Y,33,41.0,0,6600,3300
M,CO,S,Y,0,24.0,0,0,0
M,VA,S,N,26,30.0,900,0,0
M,VA,S,N,30,30.0,900,0,0
F,KS,S,N,49,34.0,2250,0,0
M,NC,M,Y,2,32.0,0,6600,3300
F,OK,S,N,27,33.0,1000,0,0
F,WI,M,Y,30,29.0,0,1400,400
F,NV,M,N,41,0.0,0,0,0
M,NC,S,N,41,40.0,3300,0,0
M,IL,S,N,42,16.0,2000,0,0
M,WV,M,Y,0,16.0,0,4000,2000
F,NV,M,N,18,0.0,0,0,0
M,NV,M,Y,47,0.0,0,0,0
F,NY,M,Y,10,21.0,0,0,1000
M,TX,M,Y,49,0.0,0,0,0
M,TN,S,Y,46,0.0,0,0,0
M,NE,S,N,26,36.0,103,0,0
M,AZ,M,Y,40,21.0,0,4200,2300
F,NM,S,Y,8,28.0,3300,0,3300
F,WA,M,Y,27,0.0,0,0,0
F,MO,S,N,30,32.0,2100,0,0
M,RI,S,Y,18,0.0,0,0,0
F,OH,S,N,7,5.0,1300,0,0
M,VA,S,Y,17,30.0,900,0,900
M,UT,S,N,12,37.0,2475,0,0
M,PA,S,N,45,16.0,0,0,0
M,PR,M,Y,22,0.0,0,0,0
M,MA,S,N,26,28.0,3575,0,0
F,OR,M,Y,45,48.0,0,318,159
F,IN,S,Y,3,18.0,1000,0,1000
F,DE,M,Y,6,14.0,0,220,110
F,NV,M,Y,24,0.0,0,0,0
F,IL,S,N,3,16.0,2000,0,0
M,NC,S,Y,35,38.0,3300,0,3300
M,NY,M,Y,5,21.0,0,0,1000
F,MS,S,N,34,26.0,6000,0,0
M,UT,M,Y,22,37.0,0,4950,2475
M,VA,M,N,11,30.0,0,1800,0
F,OK,S,N,1,7.0,1000,0,0
M,AZ,S,N,27,19.0,2100,0,0
F,WV,M,N,33,34.0,0,4000,0
F,PA,M,Y,26,16.0,0,0,0
M,AZ,M,N,3,15.0,0,4200,0
M,CT,M,N,4,16.0,0,24500,0
M,OK,S,Y,6,33.0,1000,0,1000
F,CO,M,Y,29,24.0,0,0,0
F,MO,M,N,34,32.0,0,4200,0
F,VA,M,N,11,30.0,0,1800,0
M,MD,S,Y,13,25.0,2400,0,2400
F,IL,S,N,30,16.0,2000,0,0
F,WI,M,N,3,24.0,0,1400,0
F,MA,S,N,43,28.0,3575,0,0
F,MN,S,Y,24,37.0,3300,0,3300
M,NC,S,Y,29,37.0,3300,0,3300
M,TN,M,N,25,0.0,0,0,0
F,ID,S,N,41,41.0,3300,0,0
F,CA,M,N,16,40.0,0,174,0
M,MN,M,N,13,30.0,0,6600,0
F,NJ,M,Y,4,7.0,0,2000,1500
M,NJ,M,N,3,7.0,0,2000,0
M,CA,M,N,9,20.0,0,174,0
F,NE,S,Y,43,36.0,103,0,103
F,NJ,S,N,15,8.0,1000,0,0
M,OH,S,Y,36,15.0,1300,0,1300
M,WV,S,Y,46,34.0,2000,0,2000
F,WY,M,N,30,0.0,0,0,0
M,CA,S,N,4,10.0,87,0,0
F,NV,M,N,17,0.0,0,0,0
F,UT,S,Y,0,12.0,2475,0,2475
M,PR,M,N,4,0.0,0,0,0
M,IA,M,Y,32,48.0,0,80,40
F,CO,S,N,31,24.0,0,0,0
F,MI,S,Y,41,20.0,3100,0,3100
M,NV,M,N,18,0.0,0,0,0
F,AZ,M,N,41,21.0,0,4200,0
F,IN,S,Y,17,18.0,1000,0,1000
M,AR,M,Y,30,37.0,0,40,20
F,MS,M,Y,42,26.0,0,12000,1500
F,OH,S,Y,38,16.0,1300,0,1300
F,SD,S,Y,33,0.0,0,0,0
F,MN,S,Y,31,40.0,3300,0,3300
M,SC,M,Y,4,27.0,0,6600,3300
M,NJ,M,Y,32,11.0,0,2000,1500
M,GA,M,Y,36,32.0,0,5400,3000
F,MI,M,Y,49,20.0,0,6200,3100
F,GA,S,N,10,32.0,2700,0,0
M,AZ,S,Y,16,17.0,2100,0,2300
M,VT,S,Y,2,19.0,3300,0,3300
M,VA,S,N,30,30.0,900,0,0
M,MO,M,N,7,32.0,0,4200,0
F,WA,M,Y,13,0.0,0,0,0
M,NY,S,N,6,21.0,0,0,0
F,RI,M,N,5,0.0,0,0,0
M,AL,S,Y,38,26.0,1500,0,300
F,OR,S,Y,11,48.0,159,0,159
F,PA,S,Y,16,16.0,0,0,0
M,CA,S,N,14,35.0,87,0,0
M,OH,S,Y,34,15.0,1300,0,1300
M,HI,M,Y,38,44.0,0,2080,1040
M,HI,M,N,22,44.0,0,2080,0
M,GA,S,N,34,32.0,2700,0,0
M,OR,M,Y,2,37.0,0,318,159
F,LA,S,N,48,32.0,4500,0,0
M,NJ,M,Y,8,7.0,0,2000,1500
M,MS,M,N,4,23.0,0,12000,0
M,CT,S,Y,16,26.0,12750,0,0
M,RI,M,Y,26,0.0,0,0,0
F,LA,M,Y,25,32.0,0,9000,1000
M,NY,M,N,43,23.0,0,0,0
M,SC,M,Y,22,37.0,0,6600,3300
M,WI,M,N,20,27.0,0,1400,0
F,CT,M,Y,25,26.0,0,24500,0
M,MD,M,Y,26,25.0,0,4800,2400
M,MD,M,Y,32,25.0,0,4800,2400
M,NC,M,N,15,34.0,0,6600,0
F,AZ,M,Y,37,20.0,0,4200,2300
M,ID,M,Y,35,41.0,0,6600,3300
F,MN,M,N,27,38.0,0,6600,0
M,AL,S,N,7,26.0,1500,0,0
M,MI,S,N,8,20.0,3100,0,0
F,LA,M,N,18,32.0,0,9000,0
F,MT,M,Y,20,37.0,0,3800,1900
F,PR,M,N,19,0.0,0,0,0
M,AK,M,Y,8,0.0,0,0,0
M,IL,S,Y,15,16.0,2000,0,2000
F,SD,M,N,49,0.0,0,0,0
M,NM,S,Y,9,28.0,3300,0,3300
F,WI,M,N,44,32.0,0,1400,0
F,PR,S,Y,36,0.0,0,0,0
F,AR,S,Y,9,25.0,20,0,20
F,KY,M,Y,34,30.0,0,40,20
M,MI,S,Y,39,20.0,3100,0,3100
M,SD,M,Y,39,0.0,0,0,0
M,TX,M,N,3,0.0,0,0,0
M,NE,S,N,28,36.0,103,0,0
M,MT,S,Y,44,37.0,1900,0,1900
M,MD,M,N,28,25.0,0,4800,0
M,WY,M,Y,38,0.0,0,0,0
M,TN,S,Y,18,0.0,0,0,0
M,PA,S,N,17,16.0,0,0,0
F,AR,M,Y,20,37.0,0,40,20
M,PR,S,N,6,0.0,0,0,0
F,TN,M,N,35,0.0,0,0,0
F,NY,S,N,12,22.0,0,0,0
M,ME,M,Y,49,45.0,0,5700,2850
M,MA,S,N,3,28.0,3575,0,0
M,DE,M,Y,39,31.0,0,220,110
F,MS,S,Y,2,17.0,6000,0,1500
F,TN,M,N,32,0.0,0,0,0
F,NC,M,N,17,34.0,0,6600,0
M,OH,M,Y,26,12.0,0,2600,1300
M,IL,S,Y,4,16.0,2000,0,2000
M,IN,S,Y,3,18.0,1000,0,1000
M,AZ,M,N,24,18.0,0,4200,0
F,KY,S,N,27,26.0,20,0,0
F,FL,M,Y,39,0.0,0,0,0
F,OH,M,Y,47,19.0,0,2600,1300
F,WA,M,N,18,0.0,0,0,0
M,NJ,M,Y,41,12.0,0,2000,1500
M,IA,M,Y,8,14.0,0,80,40
M,OR,S,N,44,48.0,159,0,0
M,GA,M,Y,18,32.0,0,5400,3000
F,CA,S,N,5,11.0,87,0,0
F,ND,S,N,24,12.0,3300,0,0
F,OH,M,Y,28,13.0,0,2600,1300
M,WY,M,N,11,0.0,0,0,0
F,IN,S,Y,1,18.0,1000,0,1000
F,WV,M,Y,34,34.0,0,4000,2000
M,WY,M,Y,13,0.0,0,0,0
F,AR,S,Y,5,14.0,20,0,20
M,MT,S,N,22,37.0,1900,0,0
F,RI,S,Y,24,0.0,0,0,0
F,MS,M,N,45,26.0,0,12000,0
F,DE,M,N,27,30.0,0,220,0
M,WA,M,N,43,0.0,0,0,0
M,OR,M,Y,7,48.0,0,318,159
M,KY,M,N,12,17.0,0,40,0
M,NH,M,Y,48,0.0,0,0,0
M,PR,M,Y,25,0.0,0,0,0
M,FL,M,Y,24,0.0,0,0,0
F,NH,M,N,3,0.0,0,0,0
F,NH,S,N,34,0.0,0,0,0
M,AR,S,Y,14,37.0,20,0,20
M,WY,M,Y,39,0.0,0,0,0
F,IA,M,Y,40,48.0,0,80,40
M,TN,S,Y,15,0.0,0,0,0
F,OH,S,N,28,13.0,1300,0,0
M,VA,M,N,3,16.0,0,1800,0
M,CO,S,N,11,24.0,0,0,0
M,NY,S,Y,36,23.0,0,0,1000
F,CT,S,Y,23,26.0,12750,0,0
F,NC,S,Y,30,37.0,3300,0,3300
F,NH,S,Y,2,0.0,0,0,0
M,CT,S,Y,11,26.0,12750,0,0
F,NJ,S,N,1,7.0,1000,0,0
F,VA,M,Y,30,30.0,0,1800,900
M,WY,M,N,8,0.0,0,0,0
M,MS,M,N,28,26.0,0,12000,0
M,FL,M,N,26,0.0,0,0,0
F,AR,M,Y,38,37.0,0,40,20
F,CO,M,N,38,24.0,0,0,0
M,MI,M,Y,29,20.0,0,6200,3100
M,KS,M,N,20,34.0,0,4500,0
M,PR,S,Y,45,0.0,0,0,0
M,SD,M,N,49,0.0,0,0,0
F,NM,S,N,9,28.0,3300,0,0
M,CA,M,Y,10,25.0,0,174,272
M,NJ,S,N,3,7.0,1000,0,0
M,WI,S,Y,47,32.0,700,0,400
F,NE,M,N,20,36.0,0,206,0
F,LA,S,Y,14,32.0,4500,0,1000
F,OR,M,Y,41,48.0,0,318,159
M,MI,M,N,48,20.0,0,6200,0
F,ID,S,Y,5,25.0,3300,0,3300
F,DC,S,N,32,48.0,1370,0,0
F,VT,M,N,11,19.0,0,6600,0
F,MS,M,Y,38,26.0,0,12000,1500
M,MN,M,N,12,30.0,0,6600,0
M,CO,M,Y,20,24.0,0,0,0
M,DE,S,Y,8,16.0,110,0,110
M,NH,S,Y,45,0.0,0,0,0
M,NV,M,N,17,0.0,0,0,0
F,IL,S,N,20,16.0,2000,0,0
F,CO,S,N,27,24.0,0,0,0
F,AZ,M,N,1,15.0,0,4200,0
F,TN,S,Y,26,0.0,0,0,0
F,AK,M,Y,47,0.0,0,0,0
F,MN,M,N,27,38.0,0,6600,0
M,WA,S,N,47,0.0,0,0,0
F,MA,S,N,18,28.0,3575,0,0
F,AZ,S,N,46,22.0,2100,0,0
F,MS,S,N,18,26.0,6000,0,0
M,NJ,S,Y,43,13.0,1000,0,1500
F,PA,M,N,14,16.0,0,0,0
M,MD,S,Y,45,25.0,2400,0,2400
F,KS,M,Y,7,19.0,0,4500,2250
F,SD,M,Y,43,0.0,0,0,0
M,OK,M,N,34,33.0,0,2000,0
F,KY,M,Y,37,32.0,0,40,20
F,NY,S,Y,27,22.0,0,0,1000
M,OR,M,N,24,48.0,0,318,0
M,CA,S,Y,35,49.0,87,0,272
M,LA,M,Y,30,32.0,0,9000,1000
M,OH,M,N,33,14.0,0,2600,0
F,NV,M,N,7,0.0,0,0,0
F,FL,S,Y,17,0.0,0,0,0
F,MN,M,Y,41,42.0,0,6600,3300
M,NM,M,Y,33,28.0,0,6600,3300
F,NJ,S,Y,32,11.0,1000,0,1500
M,ME,S,Y,16,45.0,2850,0,2850
M,MO,S,N,49,32.0,2100,0,0
F,ND,S,Y,36,14.0,3300,0,3300
M,DC,M,N,40,48.0,0,2740,0
F,MT,M,Y,8,37.0,0,3800,1900
F,DC,S,Y,48,48.0,1370,0,1370
F,IN,M,Y,7,18.0,0,2000,1000
M,ME,M,N,32,45.0,0,5700,0
M,LA,M,Y,7,15.0,0,9000,1000
M,VT,M,N,3,19.0,0,6600,0
M,MD,M,Y,5,25.0,0,4800,2400
F,HI,S,N,31,44.0,1040,0,0
F,NC,M,N,20,35.0,0,6600,0
M,OR,M,Y,35,48.0,0,318,159
M,DC,S,N,48,48.0,1370,0,0
M,PR,S,N,29,0.0,0,0,0
F,MT,S,N,14,37.0,1900,0,0
F,SC,M,N,5,34.0,0,6600,0
M,AK,M,N,1,0.0,0,0,0
M,WI,M,Y,46,32.0,0,1400,400
M,MA,S,Y,18,28.0,3575,0,1000
M,WA,S,Y,15,0.0,0,0,0
F,KY,M,N,26,25.0,0,40,0
F,AR,S,N,36,37.0,20,0,0
M,AK,S,Y,46,0.0,0,0,0
M,ND,S,N,26,12.0,3300,0,0
F,CT,S,N,36,26.0,12750,0,0
F,MO,S,N,37,32.0,2100,0,0
M,AR,S,N,29,37.0,20,0,0
M,AZ,S,N,3,15.0,2100,0,0
M,NH,S,Y,47,0.0,0,0,0
M,CA,M,N,14,33.0,0,174,0
F,CA,M,N,14,33.0,0,174,0
M,MA,S,N,45,28.0,3575,0,0
F,NJ,M,Y,1,7.0,0,2000,1500
F,LA,M,N,42,32.0,0,9000,0
M,MD,S,Y,21,25.0,2400,0,2400
M,FL,M,Y,45,0.0,0,0,0
M,FL,M,N,41,0.0,0,0,0
F,NH,S,Y,16,0.0,0,0,0
F,DC,S,N,44,48.0,1370,0,0
F,TX,M,N,19,0.0,0,0,0
M,MD,S,N,37,25.0,2400,0,0
M,WA,M,N,22,0.0,0,0,0
F,DE,M,Y,23,27.0,0,220,110
M,TX,S,N,16,0.0,0,0,0
F,CT,M,N,42,26.0,0,24500,0
F,PA,M,Y,12,16.0,0,0,0
M,KS,S,N,32,34.0,2250,0,0
M,SC,S,N,42,37.0,3300,0,0
F,OR,M,N,11,48.0,0,318,0
M,MT,S,N,48,37.0,1900,0,0
F,PR,M,N,25,0.0,0,0,0
M,PR,S,N,14,0.0,0,0,0
M,ID,M,Y,28,41.0,0,6600,3300
M,AL,S,Y,37,26.0,1500,0,300
M,RI,M,N,28,0.0,0,0,0
F,MA,M,N,4,28.0,0,7150,0
M,WI,M,N,20,27.0,0,1400,0
M,TN,S,Y,10,0.0,0,0,0
F,AL,S,N,25,26.0,1500,0,0
M,NM,M,N,0,9.0,0,6600,0
M,MN,M,Y,25,37.0,0,6600,3300
M,TX,S,N,18,0.0,0,0,0
F,ID,S,N,6,25.0,3300,0,0
M,MS,S,N,18,26.0,6000,0,0
F,DC,S,Y,0,24.0,1370,0,1370
F,DE,M,N,31,31.0,0,220,0
M,KS,S,N,5,18.0,2250,0,0
M,WY,S,Y,36,0.0,0,0,0
F,IL,M,Y,37,16.0,0,4000,2000
M,LA,M,Y,43,32.0,0,9000,1000
M,WA,M,Y,16,0.0,0,0,0
F,NH,S,Y,1,0.0,0,0,0
F,MI,S,Y,46,20.0,3100,0,3100
M,NC,S,Y,11,33.0,3300,0,3300
M,IA,S,N,36,48.0,40,0,0
M,IL,S,Y,26,16.0,2000,0,2000
M,WV,S,Y,29,34.0,2000,0,2000
F,WI,M,Y,12,26.0,0,1400,400
M,NM,M,Y,17,28.0,0,6600,3300
M,IA,S,Y,29,48.0,40,0,40
F,CA,M,N,3,6.0,0,174,0
M,KY,S,N,29,27.0,20,0,0
M,KS,S,Y,37,34.0,2250,0,2250
F,NJ,M,N,24,10.0,0,2000,0
F,MO,S,Y,31,32.0,2100,0,1200
F,AR,S,N,49,37.0,20,0,0
F,MN,M,N,47,42.0,0,6600,0
F,MO,M,Y,47,32.0,0,4200,1200
F,MA,M,N,45,28.0,0,7150,0
F,MS,S,Y,1,16.0,6000,0,1500
M,NJ,S,N,26,10.0,1000,0,0
F,CA,S,Y,40,49.0,87,0,272
F,NJ,S,N,18,8.0,1000,0,0
M,HI,M,N,33,44.0,0,2080,0
F,AZ,S,N,46,22.0,2100,0,0
M,ID,S,Y,13,41.0,3300,0,3300
F,IN,M,Y,49,18.0,0,2000,1000
F,PA,S,N,16,16.0,0,0,0
F,TN,M,Y,12,0.0,0,0,0
F,MT,S,Y,25,37.0,1900,0,1900
M,NH,M,N,14,0.0,0,0,0
F,MS,S,N,30,26.0,6000,0,0
M,PR,S,Y,2,0.0,0,0,0
F,AR,S,Y,20,37.0,20,0,20
F,VT,S,N,49,26.0,3300,0,0
M,OR,M,Y,46,48.0,0,318,159
M,GA,M,Y,29,32.0,0,5400,3000
F,IA,M,N,40,48.0,0,80,0
F,KS,S,N,8,20.0,2250,0,0
M,GA,S,N,5,32.0,2700,0,0
F,ME,M,Y,12,45.0,0,5700,2850
F,KS,S,N,18,34.0,2250,0,0
F,TN,S,N,43,0.0,0,0,0
F,CT,M,N,22,26.0,0,24500,0
F,NJ,M,Y,39,12.0,0,2000,1500
M,VT,S,N,6,19.0,3300,0,0
F,ME,M,Y,17,45.0,0,5700,2850
M,AR,M,N,13,35.0,0,40,0
M,IN,M,N,37,18.0,0,2000,0
M,MA,M,Y,38,28.0,0,7150,1000
F,RI,M,Y,45,0.0,0,0,0
M,WY,M,Y,7,0.0,0,0,0
F,WY,M,N,35,0.0,0,0,0
M,MN,S,Y,33,42.0,3300,0,3300
F,UT,S,N,43,37.0,2475,0,0
M,WI,M,Y,25,28.0,0,1400,400
F,NC,S,Y,36,39.0,3300,0,3300
M,MO,M,N,40,32.0,0,4200,0
F,MS,M,N,41,26.0,0,12000,0
M,PA,M,N,22,16.0,0,0,0
F,WA,S,Y,11,0.0,0,0,0
F,TN,M,Y,23,0.0,0,0,0
M,NC,M,Y,13,33.0,0,6600,3300
M,GA,M,N,27,32.0,0,5400,0
M,WI,S,Y,19,27.0,700,0,400
M,PA,S,Y,22,16.0,0,0,0
M,UT,S,N,46,37.0,2475,0,0
M,WI,S,N,22,28.0,700,0,0
M,MI,M,Y,26,20.0,0,6200,3100
M,MT,M,N,37,37.0,0,3800,0
M,IN,S,Y,19,18.0,1000,0,1000
F,OH,S,Y,13,7.0,1300,0,1300
M,NM,S,N,48,28.0,3300,0,0
F,NM,M,N,37,28.0,0,6600,0
M,HI,S,N,18,41.0,1040,0,0
M,NH,M,N,23,0.0,0,0,0
M,AK,M,Y,31,0.0,0,0,0
M,MN,M,N,41,42.0,0,6600,0
M,AR,S,N,46,37.0,20,0,0
F,ND,S,Y,11,11.0,3300,0,3300
M,HI,M,Y,21,44.0,0,2080,1040
F,AZ,M,N,49,22.0,0,4200,0
M,CO,M,N,17,24.0,0,0,0
F,RI,M,N,34,0.0,0,0,0
M,IN,S,N,42,18.0,1000,0,0
M,RI,M,N,10,0.0,0,0,0
M,TX,M,N,22,0.0,0,0,0
M,KY,S,Y,14,18.0,20,0,20
M,AK,M,N,40,0.0,0,0,0
M,CO,M,Y,22,24.0,0,0,0
F,NJ,S,N,39,12.0,1000,0,0
M,WA,M,Y,37,0.0,0,0,0
F,DC,S,N,44,48.0,1370,0,0
F,NM,S,N,13,28.0,3300,0,0
F,MO,S,Y,43,32.0,2100,0,1200
M,PA,M,N,3,16.0,0,0,0
M,SD,M,N,22,0.0,0,0,0
M,IA,S,Y,33,48.0,40,0,40
F,AR,S,N,10,29.0,20,0,0
M,ND,M,Y,27,12.0,0,6600,3300
M,TN,M,Y,28,0.0,0,0,0
F,RI,S,N,46,0.0,0,0,0
F,IN,M,Y,22,18.0,0,2000,1000
M,MD,M,N,44,25.0,0,4800,0
M,WI,M,N,21,28.0,0,1400,0
